"COMUNE";"PROVINCIA";"REGIONE";"NOME";"MACRO TIPOLOGIA";"TIPOLOGIA";"SCHEDA";"IDFEATURE";"DO_Y";"DO_X";
"Aidomaggiore";"ORISTANO";"Sardegna";"Nuraghe Sanilo";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21272";833;"40.1808705490508";"8.85279134147539";
"Albagiara";"ORISTANO";"Sardegna";"Albagiara";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095003";133;"39.7815790194847";"8.86760454156478";
"Ales";"ORISTANO";"Sardegna";"Ales";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095004";134;"39.7692981381163";"8.81571622496454";
"Ales";"ORISTANO";"Sardegna";"Cattedrale di San Pietro";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18279";438;"39.7684713080441";"8.8166946791912";
"Ales";"ORISTANO";"Sardegna";"Monte Arci";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3171&v=2&c=3003&t=1";963;"39.7993440288668";"8.75058126589894";
"Ales";"ORISTANO";"Sardegna";"Museo del giocattolo tradizionale";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24538&v=2&c=2487&c1=2125&visb=&t=1";5,940;"39.7747522634089";"8.83090567295813";
"Ales";"ORISTANO";"Sardegna";"Parco Naturale Regionale del Monte Arci";"Parchi";"Parchi";"http://www.sardegnaturismo.it/index.php?xsl=5&s=5708&v=2&c=2407&t=1";1,273;"39.7967463149975";"8.74564612209724";
"Ales";"ORISTANO";"Sardegna";"Piazza Gramsci";"Insediamenti antichi";"Edifici del dopoguerra";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21554";1,067;"39.7693197921178";"8.81068243674977";
"Allai";"ORISTANO";"Sardegna";"Allai";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095005";135;"39.9563522040903";"8.86557776720216";
"Arborea";"ORISTANO";"Sardegna";"Arborea";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095006";136;"39.7735711214326";"8.58340341118576";
"Arborea";"ORISTANO";"Sardegna";"Casa del balilla";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19426";1,061;"39.7734858122758";"8.57893394669708";
"Arborea";"ORISTANO";"Sardegna";"Citta' di fondazione";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19429";1,071;"39.7721147739802";"8.58231686220439";
"Arborea";"ORISTANO";"Sardegna";"Collezione museale archeologica";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=22505&v=2&c=2487&c1=2125&visb=&t=1";5,938;"39.7736354253761";"8.58021953309331";
"Arborea";"ORISTANO";"Sardegna";"Idrovora di Luri";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19431";1,094;"39.7187299561756";"8.55947884387638";
"Arborea";"ORISTANO";"Sardegna";"Idrovora Sassu";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19434";1,049;"39.8232495361731";"8.57719895303441";
"Arborea";"ORISTANO";"Sardegna";"Marina di Arborea";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1047&v=2&c=45&t=1";1,688;"39.7962487917756";"8.546727735925";
"Arborea";"ORISTANO";"Sardegna";"Stagno di s'Ena Arrubia";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=928";927;"39.822772625374";"8.56611388592345";
"Ardauli";"ORISTANO";"Sardegna";"Ardauli";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095007";137;"40.0826277129172";"8.91397168027505";
"Ardauli";"ORISTANO";"Sardegna";"Chiesa della Madonna della Guardia";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18342";434;"40.0866032373814";"8.9138302739413";
"Ardauli";"ORISTANO";"Sardegna";"Monte Cresia";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6707&ids=60";6,835;"40.0960114386201";"8.92600796116192";
"Assolo";"ORISTANO";"Sardegna";"Assolo";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095008";138;"39.8091762607401";"8.92156076825746";
"Asuni";"ORISTANO";"Sardegna";"Asuni";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095009";139;"39.871458021297";"8.94709780665892";
"Baradili";"ORISTANO";"Sardegna";"Baradili";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095010";140;"39.72123374902";"8.89907057620152";
"Baratili San Pietro";"ORISTANO";"Sardegna";"Baratili S.Pietro";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095011";141;"39.9929083724093";"8.55754021755779";
"Baressa";"ORISTANO";"Sardegna";"Baressa";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095012";142;"39.7141086669147";"8.87662584648228";
"Bauladu";"ORISTANO";"Sardegna";"Bauladu";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095013";143;"40.0195353306564";"8.67323686824598";
"Bidoni'";"ORISTANO";"Sardegna";"Bidoni'";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095014";144;"40.1126085609909";"8.93841825196468";
"Bidoni'";"ORISTANO";"Sardegna";"Chiesa di San Pietro";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17744";471;"40.1133933997228";"8.93335484118394";
"Bidoni'";"ORISTANO";"Sardegna";"Chiesa di Santa Maria di Ossolo";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18343";436;"40.1207073076811";"8.93344632836981";
"Bidoni'";"ORISTANO";"Sardegna";"Museo della fiaba sarda";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=22600&v=2&c=2487&c1=2125&visb=&t=1";5,953;"40.1125973557426";"8.87172997077525";
"Bidoni'";"ORISTANO";"Sardegna";"Museo S'omo 'e sa Majarza";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=19013&v=2&c=2487&c1=2125&visb=&t=1";5,955;"40.1128812309178";"8.93692637990032";
"Bidoni'";"ORISTANO";"Sardegna";"Tempio di Giove";"Spazi sacri e funerari";"Templi romani";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21048";1,466;"40.1213587840684";"8.94229049482574";
"Bonarcado";"ORISTANO";"Sardegna";"Bonarcado";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095015";145;"40.097085741117";"8.65696777077861";
"Bonarcado";"ORISTANO";"Sardegna";"Chiesa di Santa Maria";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17764";469;"40.099765803939";"8.65424074597962";
"Boroneddu";"ORISTANO";"Sardegna";"Boroneddu";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095064";629;"40.1125542538603";"8.87131318514546";
"Busachi";"ORISTANO";"Sardegna";"Busachi";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095017";147;"40.0319669227956";"8.89769231148506";
"Busachi";"ORISTANO";"Sardegna";"Museo del costume";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=22588&v=2&c=2487&c1=2125&visb=&t=1";5,956;"40.0331996897931";"8.89826885930031";
"Busachi";"ORISTANO";"Sardegna";"Necropoli di Campo Maiore";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22247";1,469;"40.0311354476199";"8.89419147999267";
"Cabras";"ORISTANO";"Sardegna";"Area di Tharros";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21268";43;"39.8730473023475";"8.44135998814088";
"Cabras";"ORISTANO";"Sardegna";"Basilica e battistero di Tharros";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17745";395;"39.8730462050143";"8.44142373242906";
"Cabras";"ORISTANO";"Sardegna";"Cabras";"Città e paesi";"Città";"http://www.comunas.it/xml/comune.php?istat=095018";757;"39.9295662492522";"8.53183393235354";
"Cabras";"ORISTANO";"Sardegna";"Cala dei Pastori";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=989&v=2&c=45&t=1";1,924;"39.9898414255127";"8.31098740440668";
"Cabras";"ORISTANO";"Sardegna";"Cala delle Tamerici";"Spiagge";"Sabbia, rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=996&v=2&c=45&t=1";1,928;"39.9869495145417";"8.30395242585059";
"Cabras";"ORISTANO";"Sardegna";"Cala del Nuraghe";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=992&v=2&c=45&t=1";1,925;"39.9886091531654";"8.30964142679271";
"Cabras";"ORISTANO";"Sardegna";"Cala del pontile";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=993&v=2&c=45&t=1";1,926;"39.9883010679689";"8.30797146161769";
"Cabras";"ORISTANO";"Sardegna";"Cala del relitto";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=994&v=2&c=45&t=1";1,927;"39.9877165851252";"8.30615949553788";
"Cabras";"ORISTANO";"Sardegna";"Cala Libeccio";"Spiagge";"Sabbia, rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=997&v=2&c=45&t=1";1,929;"39.9859611959862";"8.30247395026576";
"Cabras";"ORISTANO";"Sardegna";"Cala Maestra";"Spiagge";"Ciottoli, rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1000&v=2&c=45&t=1";1,930;"39.9935747489153";"8.30829752484308";
"Cabras";"ORISTANO";"Sardegna";"Cala Valdaro";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1004&v=2&c=45&t=1";1,931;"39.9923476889661";"8.31179664693916";
"Cabras";"ORISTANO";"Sardegna";"Chiesa di San Giovanni di Sinis";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18055";458;"39.8822316549621";"8.43864926041767";
"Cabras";"ORISTANO";"Sardegna";"Civico Museo Archeologico";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=19010&v=2&c=2487&c1=2125&visb=&t=1";5,937;"39.9245278002263";"8.52586455235802";
"Cabras";"ORISTANO";"Sardegna";"Funtana meiga";"Spiagge";"Sabbia, rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1049&v=2&c=45&t=1";1,932;"39.8911252467854";"8.42776561116356";
"Cabras";"ORISTANO";"Sardegna";"Ipogeo di San Salvatore";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17749";562;"39.9207437419758";"8.45178392177821";
"Cabras";"ORISTANO";"Sardegna";"Is Arutas";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=63&v=2&c=45&t=1";1,854;"39.9514262241692";"8.40159371103861";
"Cabras";"ORISTANO";"Sardegna";"Maimoni";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1044&v=2&c=45&t=1";1,701;"39.9120901514645";"8.40035204829329";
"Cabras";"ORISTANO";"Sardegna";"Mal di Ventre";"Isole";"Isole";"http://www.sardegnaturismo.it/index.php?xsl=5&s=951&v=2&c=58&t=1";1,245;"39.9900054299503";"8.30513828103982";
"Cabras";"ORISTANO";"Sardegna";"Mare M;orto";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1045&v=2&c=45&t=1";1,702;"39.8793422698415";"8.44154280994628";
"Cabras";"ORISTANO";"Sardegna";"Mari Ermi";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1016&v=2&c=45&t=1";1,855;"39.96544714661";"8.40004096649349";
"Cabras";"ORISTANO";"Sardegna";"Marina di Torregrande";"Porti";"Porto turistico";"http://www.sardegnaturismo.it/index.php?xsl=5&s=779&v=2&c=46&c1=&t=1";1,289;"39.9049329777845";"8.48867824454323";
"Cabras";"ORISTANO";"Sardegna";"Penisola del Sinis";"Aree marine protette";"Aree marine protette";"http://www.sardegnaturismo.it/index.php?xsl=15&s=25&v=2&c=44&t=1";358;"39.9193204889175";"8.33041612834368";
"Cabras";"ORISTANO";"Sardegna";"San Giovanni di Sinis";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1048&v=2&c=45&t=1";1,856;"39.8807379519694";"8.43682573474684";
"Cabras";"ORISTANO";"Sardegna";"Stagni di Cabras";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=49";957;"39.9363820155789";"8.51961936055799";
"Cabras";"ORISTANO";"Sardegna";"Stagno di Cabras";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=49";958;"39.947448589574";"8.49272258673264";
"Cabras";"ORISTANO";"Sardegna";"Stagno di Pauli 'e Sali";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=49";925;"39.9504196708347";"8.50850303879495";
"Cabras";"ORISTANO";"Sardegna";"Su Tingiosu";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1017&v=2&c=45&t=1";1,933;"39.9753994915524";"8.39170011546159";
"Cabras";"ORISTANO";"Sardegna";"Torre di San Giovanni di Sinis";"Edifici e strutture antiche";"Torri costiere";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17964";856;"39.8730460207382";"8.43907997690318";
"Cabras";"ORISTANO";"Sardegna";"Zone umide di Mistras";"Laghi";"Laghi";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=13&c1=2126&t=1&s=49";926;"39.9028069033796";"8.45767896225656";
"Cuglieri";"ORISTANO";"Sardegna";"Basiliche di Cornus";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17898";560;"40.0933090157509";"8.50795283521207";
"Cuglieri";"ORISTANO";"Sardegna";"Casteddu Ezzu";"Edifici e strutture antiche";"Castelli";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17897";830;"40.1767125116023";"8.5810201437865";
"Cuglieri";"ORISTANO";"Sardegna";"Chiesa della Madonna della Neve";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24841";29;"40.1897345983754";"8.57033990341983";
"Cuglieri";"ORISTANO";"Sardegna";"Cuglieri";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095019";148;"40.1901322692432";"8.56688861044251";
"Cuglieri";"ORISTANO";"Sardegna";"Museo dell'olio";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24645&v=2&c=2487&c1=2125&visb=&t=1";5,944;"40.1910323379951";"8.56854233405009";
"Cuglieri";"ORISTANO";"Sardegna";"Punta Foghe";"Spiagge";"Rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=991&v=2&c=45&t=1";1,955;"40.1752820514451";"8.45904799294746";
"Cuglieri";"ORISTANO";"Sardegna";"Sa capanna";"Spiagge";"Sabbia, ghiaia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=998&v=2&c=45&t=1";1,956;"40.0863011826976";"8.49220054431434";
"Cuglieri";"ORISTANO";"Sardegna";"Santa Caterina di Pittinuri";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1009&v=2&c=45&t=1";1,866;"40.1034625668604";"8.49097285437224";
"Cuglieri";"ORISTANO";"Sardegna";"S'Archittu";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1010&v=2&c=45&t=1";1,865;"40.0909029915576";"8.49084491917993";
"Cuglieri";"ORISTANO";"Sardegna";"S'Archittu di Santa Caterina";"Monumenti naturali";"Monumenti naturali";"http://www.sardegnaturismo.it/index.php?xsl=5&s=5897&v=2&c=3198&c1=2125&t=1";1,009;"40.0939510137559";"8.48768659260196";
"Cuglieri";"ORISTANO";"Sardegna";"Seminario regionale del Sacro Cuore";"Insediamenti antichi";"Edifici razionalisti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19470";1,082;"40.1874307568436";"8.57092424635843";
"Cuglieri";"ORISTANO";"Sardegna";"Spiaggia dell'Arco";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1012&v=2&c=45&t=1";1,957;"40.0937168799927";"8.48905728196783";
"Cuglieri";"ORISTANO";"Sardegna";"Spiaggia Stella";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1013&v=2&c=45&t=1";1,708;"40.0882959719761";"8.49273295811027";
"Cuglieri";"ORISTANO";"Sardegna";"Torre del Pozzo";"Spiagge";"Sabbia, ghiaia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1021&v=2&c=45&t=1";1,958;"40.0859408186219";"8.49064908489397";
"Fordongianus";"ORISTANO";"Sardegna";"Area delle terme di Forum Traiani";"Insediamenti antichi";"Terme";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22629";1,234;"39.9970746585452";"8.80829709434699";
"Fordongianus";"ORISTANO";"Sardegna";"Casa Madeddu";"Insediamenti antichi";"Case e palazzi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18447";1,070;"39.9953872070748";"8.80917053080492";
"Fordongianus";"ORISTANO";"Sardegna";"Chesa e Cripta di San Lussorio";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17880";459;"39.9896873099895";"8.7980626727262";
"Fordongianus";"ORISTANO";"Sardegna";"Fordongianus";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095020";149;"39.9953150941751";"8.81202715822824";
"Fordongianus";"ORISTANO";"Sardegna";"Terme di Forum Traiani";"Insediamenti antichi";"Terme";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20925";1,048;"39.997072727525";"8.80823482754326";
"Ghilarza";"ORISTANO";"Sardegna";"Casa Gramsci";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24544&v=2&c=2487&c1=2125&visb=&t=1";5,952;"40.1230169411626";"8.83735709226936";
"Ghilarza";"ORISTANO";"Sardegna";"Chiesa di San Palmerio";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17783";510;"40.1225209447454";"8.834731926767";
"Ghilarza";"ORISTANO";"Sardegna";"Chiesa di San Pietro di Zuri";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17856";524;"40.1207650621579";"8.87642730093035";
"Ghilarza";"ORISTANO";"Sardegna";"Ghilarza";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095021";150;"40.1216622475992";"8.83845020490992";
"Ghilarza";"ORISTANO";"Sardegna";"Torre";"Edifici e strutture antiche";"Castelli";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17910";765;"40.1245218710521";"8.83726905613654";
"Gonnoscodina";"ORISTANO";"Sardegna";"Gonnoscodina";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095022";151;"39.698784572556";"8.83708181236706";
"Gonnosno'";"ORISTANO";"Sardegna";"Gonnosno'";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095023";152;"39.7606439723263";"8.87476811659116";
"Gonnostramatza";"ORISTANO";"Sardegna";"Chiesa di San Michele Arcangelo";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24845";30;"39.681000633314";"8.83367091875755";
"Gonnostramatza";"ORISTANO";"Sardegna";"Gonnostramatza";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095024";153;"39.6817325582887";"8.83540062309511";
"Gonnostramatza";"ORISTANO";"Sardegna";"Museo delle incursioni barbaresche";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=18979&v=2&c=2487&c1=2125&visb=&t=1";5,861;"39.6808226552266";"8.83334856434288";
"Marrubiu";"ORISTANO";"Sardegna";"Marrubiu";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095025";154;"39.7530750766911";"8.64099264779554";
"Marrubiu";"ORISTANO";"Sardegna";"Praetoriom di Muru de Bangiu";"Insediamenti antichi";"Insediamenti romani";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20024";1,171;"39.7858896759113";"8.66456074259716";
"Masullas";"ORISTANO";"Sardegna";"Masullas";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095026";155;"39.7009253308856";"8.78686293004073";
"Masullas";"ORISTANO";"Sardegna";"Mostra di minerali e fossili";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24610&v=2&c=2487&c1=2125&visb=&t=1";5,860;"39.6995179350212";"8.78307570135376";
"Milis";"ORISTANO";"Sardegna";"Chiesa di San Paolo";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17946";509;"40.0456110856473";"8.63523472458958";
"Milis";"ORISTANO";"Sardegna";"Chiesa di San Sebastiano";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24850";35;"40.0479022978617";"8.63646626036184";
"Milis";"ORISTANO";"Sardegna";"Milis";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095027";156;"40.049077848987";"8.63790951453888";
"Milis";"ORISTANO";"Sardegna";"Museo del gioiello e costume sardo";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24615&v=2&c=2487&c1=2125&visb=&t=1";5,943;"40.0486089275472";"8.63641110734539";
"Milis";"ORISTANO";"Sardegna";"Palazzo Boyl";"Insediamenti antichi";"Edilizia civile";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=18318";1,045;"40.0486870993126";"8.63669080373264";
"Mogorella";"ORISTANO";"Sardegna";"Mogorella";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095028";157;"39.864028180502";"8.85875005487869";
"Mogorella";"ORISTANO";"Sardegna";"Nuraghe Friarosu";"Edifici e strutture antiche";"Protonuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21277";836;"39.8769193712837";"8.87784438925299";
"Mogoro";"ORISTANO";"Sardegna";"Mogoro";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095029";158;"39.6836033078385";"8.77916346990497";
"Mogoro";"ORISTANO";"Sardegna";"Nuraghe Cuccurada";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20791";837;"39.6644250645595";"8.74803652749386";
"Morgongiori";"ORISTANO";"Sardegna";"Centro di documentazione ambientale";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24545&v=2&c=2487&c1=2125&visb=&t=1";5,966;"39.7456831462648";"8.77194743053551";
"Morgongiori";"ORISTANO";"Sardegna";"Morgongiori";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=095030";596;"39.7461493360643";"8.77262224472708";
"Morgongiori";"ORISTANO";"Sardegna";"Museo vivente dell'arte tessile";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24586&v=2&c=2487&c1=2125&visb=&t=1";5,935;"39.7456831462648";"8.77194743053551";
"Morgongiori";"ORISTANO";"Sardegna";"Necropoli e menhir di Prabanta";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=22243";1,451;"39.7442886847555";"8.79061876914101";
